23	157	90	90
90	90	90	90
354	100	260	90
90	102	90	90
159	90	90	90
90	90	49	314
87	129	90	86
90	90	90	90
193	90	336	90
90	90	185	332
90	276	90	90
90	57	83	212
43	209	90	319
90	90	165	287
90	26	87	90
261	90	82	83
190	90	310	31
90	205	90	90
90	18	90	290
90	90	90	90
90	3	90	177
127	90	90	116
333	90	189	90
218	90	90	285
52	90	128	90
90	339	90	142
137	90	73	128
90	255	351	90
138	90	90	90
166	218	80	58
90	299	90	300
90	90	229	90
90	90	157	90
262	294	90	263
90	90	90	90
208	337	90	90
73	90	90	276
90	90	17	307
79	32	90	90
90	112	186	62
90	281	97	90
90	90	90	90
90	217	90	90
90	359	90	90
319	90	328	90
28	90	90	203
57	90	3	90
344	122	39	90
321	161	119	284
41	31	235	260
90	156	185	90
174	90	248	342
90	344	90	90
90	90	90	171
90	90	111	90
90	118	60	201
338	297	357	139
90	90	122	276
90	90	22	90
72	90	90	279
126	90	318	90
204	90	90	90
266	32	121	90
45	197	90	159
90	254	90	167
90	90	90	90
149	52	90	90
90	90	183	78
90	128	90	326
47	256	90	90
252	5	90	90
37	90	90	90
90	90	90	90
90	90	171	98
135	90	90	91
220	90	90	268
154	90	90	90
90	41	90	139
321	322	335	185
48	90	100	90
262	90	90	30
154	179	128	178
205	90	90	252
90	104	90	222
91	90	295	297
90	90	49	90
152	90	193	90
90	315	117	90
90	128	90	90
90	90	90	90
90	298	131	262
291	299	90	132
89	116	187	141
113	274	90	90
103	90	35	90
90	170	90	199
90	258	90	62
293	90	90	229
90	256	90	95
90	173	90	56
53	90	127	90
97	90	27	176
90	100	248	81
90	90	162	189
90	120	90	169
90	201	341	90
90	156	19	27
90	342	90	90
90	90	90	255
44	269	90	90
209	90	90	90
90	338	90	90
133	90	90	182
90	78	90	102
90	164	16	90
287	66	90	90
280	321	90	90
176	90	152	90
90	155	90	274
90	10	166	322
90	90	90	90
90	90	204	152
315	90	98	90
90	287	90	90
90	90	340	90
117	122	45	105
340	137	90	90
266	111	90	90
145	203	157	324
90	16	90	164
170	90	189	90
108	90	72	90
282	304	90	90
187	7	181	90
271	90	90	90
90	238	181	90
337	90	90	90
90	86	263	3
349	90	90	90
90	90	80	90
90	90	90	90
90	90	233	351
90	90	30	150
90	44	90	90
75	90	166	90
345	90	83	90
75	272	94	90
48	90	276	90
90	90	90	90
272	97	90	289
84	90	90	90
90	90	90	90
90	90	90	90
231	288	137	3
90	53	125	90
90	90	90	90
90	134	246	90
329	292	90	90
137	39	113	338
90	292	90	183
333	67	90	175
176	90	160	90
90	90	318	90
242	90	90	20
90	152	287	90
90	70	90	110
157	90	173	90
41	138	131	108
166	90	103	90
90	334	355	90
309	146	154	322
90	90	221	358
329	130	322	278
59	169	179	257
203	352	287	90
90	301	293	122
90	90	90	280
359	140	90	188
56	64	90	90
144	90	90	313
90	342	90	90
90	97	293	176
90	322	77	90
349	90	90	197
137	90	306	128
39	141	90	90
90	333	90	252
191	9	90	165
90	215	90	354
90	90	322	265
221	83	90	90
90	90	90	90
90	90	243	90
90	351	179	90
90	191	90	301
90	90	90	9
90	90	166	90
169	196	90	131
285	264	236	166
90	90	90	90
90	178	305	219
90	90	357	106
90	90	90	304
90	287	30	90
90	141	320	351
210	90	90	90
90	261	90	321
77	90	90	83
90	90	346	176
28	31	90	90
321	194	56	187
90	244	90	311
90	90	170	203
67	159	90	90
90	198	90	234
12	90	90	90
90	66	90	14
90	51	57	90
106	46	277	236
275	183	90	147
90	90	347	146
353	144	90	38
88	90	90	144
90	154	90	34
233	40	90	148
90	90	14	90
294	96	345	90
90	124	90	152
115	270	90	90
80	90	257	90
90	90	300	46
90	90	90	90
338	90	90	187
184	90	46	90
90	90	154	26
90	90	34	90
90	53	142	90
350	90	193	90
192	90	90	99
90	90	228	90
303	90	165	90
136	90	90	96
90	90	90	90
191	16	90	90
219	183	90	287
90	90	90	1
90	248	163	90
90	253	90	266
90	90	47	192
145	90	90	90
90	90	90	90
90	90	72	325
90	195	90	90
158	347	90	90
90	237	90	90
90	90	90	90
287	229	90	90
288	90	90	219
90	90	90	90
350	90	227	90
90	28	301	90
90	282	143	90
90	90	90	90
136	90	90	90
263	90	90	90
172	75	90	90
90	243	90	24
90	90	90	90
90	90	90	90
90	160	327	20
187	90	90	90
305	95	90	90
89	130	90	90
90	90	90	90
90	90	281	90
90	133	29	90
312	90	268	335
59	90	57	90
90	230	90	212
305	181	150	90
120	60	90	90
90	185	189	90
90	35	90	90
90	90	90	138
231	166	296	90
353	83	90	90
90	90	90	90
178	90	90	267
90	90	90	143
61	41	197	90
90	90	90	90
90	318	90	237
90	90	90	90
265	124	335	294
90	90	176	288
146	90	189	90
87	354	90	90
146	90	90	30
90	39	90	90
202	153	90	90
90	83	90	97
90	131	49	90
90	283	17	90
90	302	58	90
94	212	90	90
137	90	90	291
92	161	90	90
90	90	90	90
294	90	28	90
89	90	207	90
90	350	90	90
90	38	353	90
90	144	90	36
90	243	90	90
202	328	90	90
90	90	90	90
90	90	90	90
90	106	90	43
144	90	36	90
90	90	25	86
163	90	298	90
90	90	17	90
90	90	90	90
90	80	127	70
296	90	90	90
337	90	90	24
45	90	90	135
357	150	90	72
333	90	127	90
90	90	281	90
90	170	90	142
45	44	229	232
39	90	205	90
152	201	90	272
90	90	265	115
90	90	96	50
182	90	90	166
90	109	90	52
90	90	90	90
90	90	90	90
90	90	88	90
90	227	145	90
347	90	90	90
90	90	186	190
121	72	90	90
90	287	90	90
22	90	90	90
90	347	90	239
27	281	90	90
174	90	301	279
294	90	242	90
90	119	90	45
90	282	357	97
160	90	90	151
21	90	90	38
90	90	84	90
90	90	90	90
280	334	90	326
90	90	315	357
288	285	90	4
90	90	90	90
148	90	90	154
90	103	90	84
90	90	186	82
90	74	90	281
90	90	90	90
90	90	90	90
90	198	316	90
34	1	275	90
90	208	256	90
90	104	21	90
90	90	239	288
239	90	58	333
70	90	256	93
90	90	90	90
90	115	183	90
90	160	90	90
153	90	115	90
111	6	326	151
90	90	90	90
203	315	114	90
90	158	90	90
355	357	90	90
90	90	102	48
26	90	154	90
90	90	90	90
177	332	90	90
300	90	90	109
79	51	90	258
90	90	90	90
13	192	1	90
90	52	90	1
90	90	138	42
90	90	90	90
157	185	90	16
357	90	90	253
90	90	279	229
242	354	90	24
90	307	90	90
271	90	90	90
90	328	90	50
90	90	90	230
90	90	90	90
325	90	85	116
90	90	90	178
90	90	90	352
90	125	90	113
90	77	90	294
90	90	90	90
90	352	90	148
182	90	176	90
90	90	90	90
7	327	90	90
90	194	182	75
46	90	278	90
90	323	90	111
190	90	119	90
90	188	90	330
90	90	90	90
90	78	90	357
242	90	90	359
352	90	90	248
90	90	90	2
90	261	258	28
100	90	90	90
90	90	302	336
15	309	90	90
90	292	90	294
90	90	90	90
164	90	16	90
236	131	90	304
227	297	303	90
90	348	72	107
90	90	206	90
268	90	97	90
90	90	69	111
155	90	25	90
235	69	90	90
90	145	90	14
356	190	90	59
90	90	220	59
195	151	11	17
318	327	320	90
178	90	138	90
90	90	90	136
90	78	133	90
26	90	154	90
90	238	90	288
90	166	5	90
130	60	90	90
90	90	90	90
90	266	90	93
90	249	90	90
90	212	90	82
90	121	90	59
90	93	90	116
90	90	90	244
90	90	90	298
90	90	90	90
90	274	90	345
115	39	90	90
262	90	126	90
90	233	90	178
90	231	36	90
279	59	90	90
90	90	146	90
244	90	353	7
90	90	74	319
285	346	347	115
304	313	90	315
90	243	90	90
120	90	60	90
289	90	90	229
4	90	126	90
90	4	176	90
90	90	128	335
90	90	90	90
90	41	70	90
142	222	261	204
204	90	90	85
16	194	245	245
209	58	90	329
177	224	54	325
291	90	90	283
128	52	90	90
139	96	98	332
90	90	90	114
53	127	90	90
90	90	221	226
72	322	90	90
63	90	90	90
98	104	90	90
336	90	90	66
139	237	83	90
90	90	90	193
90	105	146	90
90	90	46	266
121	310	90	90
90	339	252	104
90	90	90	166
90	72	90	125
90	90	187	148
88	90	71	105
90	81	99	90
90	355	90	337
350	90	281	88
310	83	90	90
90	61	90	91
90	90	90	239
66	146	90	90
90	90	90	265
90	104	206	199
90	90	326	192
9	120	90	90
333	90	101	90
187	319	178	56
90	90	90	90
90	90	90	90
90	183	90	95
72	171	90	90
151	90	90	29
90	90	90	91
337	90	269	90
90	129	90	178
90	90	90	48
105	90	12	90
90	334	330	70
90	90	325	216
149	224	92	301
90	90	90	90
90	90	8	98
90	90	124	13
301	43	90	90
90	90	90	90
60	90	183	90
11	90	90	3
90	90	90	90
90	223	90	99
33	181	198	172
90	257	42	90
303	90	110	90
90	336	117	317
90	90	90	154
79	90	90	90
90	90	348	209
336	90	90	64
90	64	90	314
181	90	279	90
46	90	335	289
90	90	158	227
90	90	74	106
154	186	90	46
90	90	267	322
90	152	90	28
292	341	90	90
122	83	119	280
126	13	90	90
90	190	90	90
90	90	303	107
89	90	90	90
90	73	343	205
90	90	16	209
33	228	90	153
128	90	90	52
60	90	217	72
100	80	90	90
90	83	253	90
62	219	202	241
90	90	90	90
349	30	90	78
317	80	177	90
94	263	90	303
90	90	90	231
90	157	90	90
90	90	89	90
235	343	90	90
90	90	90	43
78	90	90	102
90	207	203	90
151	90	90	90
90	90	90	90
90	90	90	90
90	282	90	90
306	90	90	90
1	78	301	90
246	90	80	90
90	90	90	39
302	90	121	90
90	3	139	90
90	90	156	24
90	123	90	90
222	334	90	302
330	219	90	81
103	90	77	90
224	90	142	90
1	210	236	73
90	353	90	90
90	336	10	90
167	342	239	90
90	90	90	8
55	90	105	90
117	90	90	90
140	90	12	139
229	90	90	24
90	249	261	90
200	90	10	90
90	76	71	162
112	28	106	129
90	90	103	90
90	90	323	309
42	90	127	90
90	90	90	90
90	90	90	90
211	32	90	90
90	90	90	241
90	90	185	167
105	83	126	90
139	90	178	90
33	90	40	90
28	187	55	90
10	90	90	90
90	90	90	78
54	90	166	316
90	90	90	90
90	90	90	90
90	90	90	196
153	90	90	136
162	288	267	299
101	90	90	204
333	332	90	295
90	216	90	90
90	45	268	90
349	90	90	116
90	100	90	259
120	90	325	279
174	90	312	90
90	325	347	90
90	96	5	90
90	297	90	3
226	90	243	128
336	90	90	90
90	90	61	104
103	90	90	48
90	90	90	260
90	140	119	90
90	149	31	90
90	111	348	90
90	90	68	334
90	227	90	358
90	149	153	90
90	50	159	131
101	105	90	81
90	90	294	211
90	90	158	90
53	90	127	90
90	49	201	90
90	341	257	233
273	90	90	90
188	181	90	90
165	225	160	90
135	302	344	189
90	90	90	90
90	90	90	90
20	32	61	253
90	60	90	120
90	90	138	90
90	161	90	90
90	90	90	90
52	5	263	355
90	153	90	90
90	90	109	90
90	152	90	90
257	323	226	33
122	58	90	90
336	263	90	90
90	192	90	90
238	90	90	90
90	27	327	10
329	90	170	90
90	221	33	190
90	277	330	90
33	90	90	90
30	179	229	342
243	90	79	90
90	94	90	79
90	90	60	90
90	42	90	153
140	130	265	249
106	161	90	90
90	125	179	11
241	276	90	90
309	90	90	90
90	77	294	51
90	90	191	326
90	90	90	90
90	332	90	298
90	38	90	50
90	90	90	90
90	327	90	90
90	211	90	90
9	223	330	102
90	86	238	90
90	90	84	257
90	252	166	145
90	90	90	90
90	90	90	90
90	257	231	90
90	90	122	347
90	90	90	90
17	163	90	90
90	59	90	50
264	90	90	82
331	11	321	260
90	62	224	90
86	90	90	306
90	90	90	90
90	113	236	66
185	144	90	90
90	90	115	90
85	82	90	90
74	56	90	90
25	90	90	253
90	36	90	3
345	195	30	34
90	160	314	90
90	90	93	139
90	65	17	90
90	182	50	90
90	140	90	90
90	90	40	140
90	354	236	90
238	90	344	90
72	201	246	153
90	90	260	90
90	51	90	289
90	129	90	99
90	90	90	21
125	169	90	90
90	128	183	198
340	90	93	90
161	90	90	266
298	342	90	90
90	56	204	262
125	90	55	90
90	90	90	90
90	90	280	182
297	90	338	90
90	329	121	90
212	90	57	269
196	109	312	90
90	84	90	62
90	330	90	181
101	90	90	90
209	204	90	90
232	90	90	226
268	90	90	90
136	92	90	90
90	90	140	268
90	189	358	97
240	90	253	90
232	193	264	77
90	92	251	90
95	90	333	313
90	90	90	90
90	90	23	90
90	90	90	97
15	90	90	6
90	113	256	90
90	200	193	77
90	242	90	327
90	90	83	37
90	149	90	62
196	90	316	90
90	90	188	90
90	90	90	90
90	158	90	13
90	90	90	59
168	318	90	197
90	6	90	252
90	107	57	90
140	90	271	90
90	58	122	90
90	243	126	90
90	201	186	90
90	353	90	195
